EV 150 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 282 UN 0 OV 0 
EV 151 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 255 UN 0 OV 0 
EV 152 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 261 UN 0 OV 0 
EV 153 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 281 UN 0 OV 0 
EV 154 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 296 UN 0 OV 0 
EV 155 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 322 UN 0 OV 0 
EV 156 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 316 UN 0 OV 0 
EV 157 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 290 UN 0 OV 0 
EV 158 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 260 UN 0 OV 0 
EV 159 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 261 UN 0 OV 0 
EV 160 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 290 UN 0 OV 0 
EV 161 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 304 UN 0 OV 0 
EV 162 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 308 UN 0 OV 0 
EV 163 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 300 UN 0 OV 0 
EV 164 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 278 UN 0 OV 0 
EV 165 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 275 UN 0 OV 0 
EV 166 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 287 UN 0 OV 0 
EV 167 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 304 UN 0 OV 0 
EV 168 
CH 0 ADC 52 UN 0 OV 0 
CH 0 ADC 377 UN 0 OV 0 
EV 169 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 285 UN 0 OV 0 
EV 170 
CH 0 ADC 28 UN 0 OV 0 
CH 0 ADC 180 UN 0 OV 0 
EV 171 
CH 0 ADC 27 UN 0 OV 0 
CH 0 ADC 175 UN 0 OV 0 
EV 172 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 260 UN 0 OV 0 
EV 173 
CH 0 ADC 49 UN 0 OV 0 
CH 0 ADC 347 UN 0 OV 0 
EV 174 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 292 UN 0 OV 0 
EV 175 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 265 UN 0 OV 0 
EV 176 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 323 UN 0 OV 0 
EV 177 
CH 0 ADC 52 UN 0 OV 0 
CH 0 ADC 372 UN 0 OV 0 
EV 178 
CH 0 ADC 48 UN 0 OV 0 
CH 0 ADC 338 UN 0 OV 0 
EV 179 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 270 UN 0 OV 0 
EV 180 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 259 UN 0 OV 0 
EV 181 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 263 UN 0 OV 0 
EV 182 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 299 UN 0 OV 0 
EV 183 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 321 UN 0 OV 0 
EV 184 
CH 0 ADC 47 UN 0 OV 0 
CH 0 ADC 336 UN 0 OV 0 
EV 185 
CH 0 ADC 45 UN 0 OV 0 
CH 0 ADC 316 UN 0 OV 0 
EV 186 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 278 UN 0 OV 0 
EV 187 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 258 UN 0 OV 0 
EV 188 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 263 UN 0 OV 0 
EV 189 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 277 UN 0 OV 0 
EV 190 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 299 UN 0 OV 0 
EV 191 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 300 UN 0 OV 0 
EV 192 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 295 UN 0 OV 0 
EV 193 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 273 UN 0 OV 0 
EV 194 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 258 UN 0 OV 0 
EV 195 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 263 UN 0 OV 0 
EV 196 
CH 0 ADC 40 UN 0 OV 0 
CH 0 ADC 286 UN 0 OV 0 
EV 197 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 299 UN 0 OV 0 
EV 198 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 326 UN 0 OV 0 
EV 199 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 310 UN 0 OV 0 
EV 200 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 274 UN 0 OV 0 
EV 201 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 261 UN 0 OV 0 
EV 202 
CH 0 ADC 38 UN 0 OV 0 
CH 0 ADC 267 UN 0 OV 0 
EV 203 
CH 0 ADC 42 UN 0 OV 0 
CH 0 ADC 294 UN 0 OV 0 
EV 204 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 311 UN 0 OV 0 
EV 205 
CH 0 ADC 44 UN 0 OV 0 
CH 0 ADC 308 UN 0 OV 0 
EV 206 
CH 0 ADC 43 UN 0 OV 0 
CH 0 ADC 299 UN 0 OV 0 
EV 207 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 272 UN 0 OV 0 
EV 208 
CH 0 ADC 39 UN 0 OV 0 
CH 0 ADC 268 UN 0 OV 0 
EV 209 
CH 0 ADC 41 UN 0 OV 0 
CH 0 ADC 287 UN 0 OV 0 
EV 210 
CH 0 ADC 46 UN 0 OV 0 
CH 0 ADC 330 UN 0 OV 0 
EV 211 
CH 0 ADC 51 UN 0 OV 0 
CH 0 ADC 369 UN 0 OV 0 
EV 212 
CH 0 ADC 37 UN 0 OV 0 
CH 0 ADC 254 UN 0 OV 0 
EV 213 
